                 l            r(l,1)            r(l,2)            r(l,3)                Vp
    8.110000000E+02    8.422386050E+01    4.626177251E+01    3.471065760E+01    1.498648259E+00
    8.120000000E+02    6.544812918E+01    5.710293055E+01    2.800355196E+02    5.004201470E-13
    8.130000000E+02    2.652958333E+01    2.432191819E+01    2.076206207E+02    6.008993879E-08
    8.140000000E+02    5.774914026E+01    1.076852754E+01    1.377812982E+02    3.150670004E-04
    8.150000000E+02    7.230213881E+01    9.989990592E+01    2.818145514E+02    5.025763195E-15
    8.160000000E+02    8.691521287E+01    7.112083435E+01    3.393382072E+02    9.415027388E-19
    8.170000000E+02    7.558535784E+00    8.353329301E+01    3.659688950E+02    3.850991505E-22
    8.180000000E+02    1.174820438E+01    9.274675846E+01    1.761978507E+02    8.822985541E-07
    8.190000000E+02    5.509694219E+01    8.401423693E+01    2.691275835E+02    2.317226832E-12
    8.200000000E+02    6.415528059E+01    8.712208867E+01    3.746110201E+02    2.431458453E-22
    8.210000000E+02    5.631278753E+01    6.019968390E+01    1.960978866E+02    6.879651544E-07
    8.220000000E+02    4.052572325E+00    2.730622590E+01    1.682051778E+02    2.506850893E-06
    8.230000000E+02    6.851865649E+01    8.154471517E+01    3.642505407E+02    3.614099674E-21
    8.240000000E+02    7.785388827E+01    5.164480209E+01    1.562182903E+02    8.640858154E-05
    8.250000000E+02    7.403671145E+01    7.854027152E+01    1.103274897E+01    5.914444582E+00
    8.260000000E+02    2.863369286E+01    1.214248464E+01    1.728955865E+02    4.309452236E-06
    8.270000000E+02    4.292450547E+01    9.730950594E+01    1.699950099E+02    2.128197576E-06
    8.280000000E+02    7.782274485E+01    8.004086614E+01    2.887992382E+02    4.926903713E-14
    8.290000000E+02    2.316463143E+01    1.386726624E-01    3.110576630E+02    1.261688623E-17
    8.300000000E+02    8.215886950E+01    8.440760374E+01    2.302669287E+02    1.223559161E-09
    8.310000000E+02    9.638695121E+01    7.173020393E+00    1.788515449E+02    1.954271176E-07
    8.320000000E+02    8.646656871E+01    6.286922097E+01    1.861822605E+02    1.206351220E-06
    8.330000000E+02    1.027773321E+01    8.415133357E+01    1.667828202E+02    5.423702451E-06
    8.340000000E+02    2.654907107E+01    3.426942229E+01    4.755373597E+01    9.774992801E-01
    8.350000000E+02    9.093895555E+01    5.686160922E+01    1.016254425E+02    9.213406079E-03
    8.360000000E+02    6.497250199E+01    3.764362633E+01    2.050493479E+02    1.595311694E-07
    8.370000000E+02    9.312883615E+01    7.815982103E+01    2.444765091E+02    6.279171268E-11
    8.380000000E+02    9.221760929E+00    8.335292339E+01    3.439094305E+02    9.078886407E-20
    8.390000000E+02    5.647443533E+01    3.954393864E+01    2.851807833E+02    1.809978640E-13
    8.400000000E+02    8.888772130E+01    6.319163442E+01    1.990580082E+02    1.691273363E-07
    8.410000000E+02    9.737330675E+01    8.987215757E+01    3.240359545E+02    2.938097967E-18
    8.420000000E+02    8.094961643E+01    3.667968810E+01    2.705411911E+02    1.791702883E-12
    8.430000000E+02    9.537392259E+01    2.473511100E+01    2.687808752E+02    4.934955918E-13
    8.440000000E+02    7.058979273E+01    4.161676466E+01    1.033337116E+02    2.131314187E-02
    8.450000000E+02    2.801086307E+01    9.215416908E+01    3.324797392E+02    1.991745387E-18
    8.460000000E+02    1.435925663E+01    1.067552492E+01    1.584863305E+02    1.236365081E-05
    8.470000000E+02    9.719896317E+01    5.440520048E+01    3.935208797E+02    5.102758444E-25
    8.480000000E+02    3.252118528E+01    3.605283797E+01    7.154106498E+01    2.475710027E-01
    8.490000000E+02    3.266804814E+01    3.145784736E+01    1.046917081E+02    1.753732168E-02
    8.500000000E+02    4.788602293E+01    9.471642971E+01    2.236220837E+02    2.113663178E-09
    8.510000000E+02    4.624197781E+01    5.291910172E+01    2.604889631E+02    2.021319052E-11
    8.520000000E+02    5.134787560E+01    1.969819665E+01    2.569018126E+02    1.999392425E-11
    8.530000000E+02    2.005461454E+01    7.999597192E+01    3.052479744E+02    1.138091948E-15
    8.540000000E+02    7.680786252E+01    2.606087327E+01    4.587963820E+01    8.473963370E-01
    8.550000000E+02    7.671828866E+01    6.872459054E+01    1.533201456E+02    1.076452617E-04
    8.560000000E+02    2.926130407E+00    8.793762326E+01    3.172004461E+02    8.082432453E-18
    8.570000000E+02    1.695127785E+01    7.743425965E+01    3.613469362E+02    3.350234904E-21
    8.580000000E+02    2.451332659E+01    6.468707323E+01    1.681017399E+02    1.866828463E-05
    8.590000000E+02    8.535692096E+01    3.013482690E+01    3.157632589E+02    1.425513133E-16
    8.600000000E+02    5.372155309E+01    8.983597159E+01    9.312854707E+00    4.965516895E+00
    8.610000000E+02    4.678120613E+01    2.592777014E+01    2.594579935E+02    1.582363936E-11
    8.620000000E+02    9.961620569E+01    8.986908197E+01    2.831106424E+02    2.288675455E-15
    8.630000000E+02    7.790026665E+01    6.811640412E+00    3.704620361E+02    1.402252906E-22
    8.640000000E+02    7.076922059E+00    2.786648571E+01    3.061519146E+02    2.971056064E-16
    8.650000000E+02    6.197248101E+01    9.220653772E+01    2.541894913E+02    1.794755858E-11
    8.660000000E+02    9.402997494E+01    4.973665178E+01    2.444577932E+02    7.798744956E-11
    8.670000000E+02    8.104393482E+01    5.426881313E+01    2.894033194E+02    5.510352258E-14
    8.680000000E+02    5.030139089E+01    2.489024401E+01    2.937192440E+02    2.159048969E-14
    8.690000000E+02    1.953121871E+01    7.049678564E+01    3.114443541E+02    3.809382784E-16
    8.700000000E+02    7.862040997E+01    3.644709587E+01    1.150822878E+02    5.699811454E-03
    8.710000000E+02    5.940486193E+01    3.971363604E+01    3.031460047E+02    4.673369182E-15
    8.720000000E+02    5.987681746E+01    7.576165199E+01    3.940296888E+02    2.835923286E-24
    8.730000000E+02    3.332109749E+01    9.823131561E+01    3.528685331E+02    5.228320848E-21
    8.740000000E+02    8.287932873E+01    9.027099609E+01    2.538470030E+01    1.145170459E+00
    8.750000000E+02    2.749178410E+01    8.584355116E+01    1.545538425E+02    5.210355985E-05
    8.760000000E+02    5.189812556E+00    1.375579983E+01    3.593996763E+02    5.805389831E-22
    8.770000000E+02    1.063395143E+01    2.329047583E+00    3.507323742E+02    1.607962122E-21
    8.780000000E+02    3.996021301E+00    7.265313268E+01    3.010136127E+02    6.511149676E-16
    8.790000000E+02    2.111269720E+00    8.225224614E+01    1.057271481E+02    7.930180230E-04
    8.800000000E+02    5.909274817E+01    2.063203305E+01    3.166387796E+02    1.483502987E-16
    8.810000000E+02    3.648965061E+01    1.030981839E+01    1.193624139E+02    1.820260712E-03
    8.820000000E+02    5.254480839E+01    5.822637677E+01    2.408451557E+02    6.524939472E-10
    8.830000000E+02    7.901270986E+01    6.968358159E+01    1.185293913E+02    3.702114589E-03
    8.840000000E+02    4.112614095E+01    5.945354328E+00    3.116660357E+02    1.084973741E-16
    8.850000000E+02    9.777567983E+01    3.673964441E+01    2.850811720E+02    1.580154749E-14
    8.860000000E+02    4.377187788E+01    1.006042138E+01    2.273364782E+02    1.583289263E-09
    8.870000000E+02    8.207901716E+01    8.905752301E+01    3.094031811E+02    3.955284293E-16
    8.880000000E+02    7.416595817E+01    1.939674914E+01    3.384365797E+02    9.350739183E-19
    8.890000000E+02    6.451452971E+01    6.000097394E+01    2.052248716E+02    1.700272747E-07
    8.900000000E+02    1.552046686E+01    4.183314741E+01    3.164174795E+02    1.039764280E-16
    8.910000000E+02    8.624109030E+01    5.965711549E+00    4.488439485E+00    5.459954433E+00
    8.920000000E+02    1.030641701E+00    6.453801990E+01    2.703720808E+02    1.144414492E-13
    8.930000000E+02    9.129443765E+01    4.226318300E+01    5.273545384E+01    3.005912649E-01
    8.940000000E+02    3.676286042E+01    7.810809612E+01    3.772697687E+02    1.470066539E-22
    8.950000000E+02    2.496590763E+01    2.346036285E+01    2.942494750E+01    2.149853332E+00
    8.960000000E+02    7.351409793E+01    8.983046412E+01    2.532703161E+02    2.336757237E-11
    8.970000000E+02    2.301501632E+01    1.021433845E+01    2.509540081E+02    1.836174616E-11
    8.980000000E+02    7.577878833E+01    3.433136344E+01    1.024708509E+02    1.841822510E-02
    8.990000000E+02    7.991730571E+01    3.195728362E+00    3.389537334E+02    1.118720496E-19
    9.000000000E+02    9.560013413E+01    5.262879729E+01    1.738820314E+02    2.227463196E-06
    9.010000000E+02    5.844864249E+01    3.223228157E+01    6.660421491E+01    3.652574693E-01
    9.020000000E+02    4.226657152E+01    6.590452194E+01    2.018837452E+02    2.661343076E-07
    9.030000000E+02    5.579126999E+00    6.272814274E+01    1.688681602E+02    4.084885612E-06
    9.040000000E+02    6.184445024E+01    1.193701997E+01    1.982793212E+02    1.654495268E-07
    9.050000000E+02    4.338098168E+01    7.337648869E+01    3.013458475E+00    9.042027403E+00
    9.060000000E+02    3.802891970E+01    2.727838457E+01    2.958513498E+02    1.317571886E-14
    9.070000000E+02    8.706424236E+01    2.232581228E+01    1.529052377E+02    4.909500595E-05
    9.080000000E+02    2.799416780E+01    3.102089465E+01    1.600023746E+02    4.869235973E-05
    9.090000000E+02    7.585412860E+01    1.312460601E+01    6.761627197E+01    1.227882133E-01
    9.100000000E+02    4.885198772E+01    1.869434267E+01    1.942679644E+02    4.669298948E-07
    9.110000000E+02    6.251939535E+01    6.001881137E+00    2.937562227E+02    5.048951014E-15
    9.120000000E+02    4.989125431E+01    4.762851298E+01    3.254997730E+02    4.184684283E-17
    9.130000000E+02    3.148703277E+01    3.405192792E+01    1.475442171E+02    2.431753143E-04
    9.140000000E+02    8.812771440E+01    5.261666775E+01    3.363251209E+02    1.888561230E-18
    9.150000000E+02    7.365694046E+01    3.394192159E+01    2.431262016E+02    2.951293117E-10
    9.160000000E+02    3.118470311E+01    7.844848037E+01    9.505032301E+01    2.945164519E-02
    9.170000000E+02    6.364409328E+01    2.753353119E+01    3.797195435E+02    7.802756144E-23
    9.180000000E+02    2.439779788E+01    5.728285909E+01    4.819611311E+01    9.628707932E-01
    9.190000000E+02    6.854795218E+01    3.732883036E+01    3.992248297E+02    2.359786427E-25
    9.200000000E+02    5.280129313E+01    3.024143400E-01    1.762346983E+02    2.955591560E-07
    9.210000000E+02    7.575496435E+01    3.017288446E+01    3.697304249E+02    8.662050594E-22
    9.220000000E+02    7.371969223E+01    3.372612298E+01    3.891175985E+02    7.751734076E-24
    9.230000000E+02    1.300212145E+01    3.653584123E+01    1.259284019E+02    1.179173398E-03
    9.240000000E+02    2.079533227E+00    7.293391824E+01    5.647456050E+01    4.791030327E-02
    9.250000000E+02    7.287870646E+01    6.890524626E+01    2.323794842E+02    1.942839248E-09
    9.260000000E+02    6.720158458E+01    9.810944200E+01    3.300832272E+02    1.298951512E-18
    9.270000000E+02    5.836003423E+01    7.319959402E+01    3.210621119E+02    1.007283895E-16
    9.280000000E+02    5.585032701E+01    3.084329367E+01    2.514410019E+02    7.848533092E-11
    9.290000000E+02    8.002832532E+01    8.654690981E+01    1.968143702E+02    1.852581955E-07
    9.300000000E+02    5.600783229E+01    9.940319061E+01    1.516574502E+02    3.934827805E-06
    9.310000000E+02    5.829182267E+01    9.759661555E+01    1.939907074E+02    8.272494766E-08
    9.320000000E+02    9.198983908E+01    1.711272597E+01    6.371176243E+01    7.604650375E-02
    9.330000000E+02    8.690067530E+01    5.319771767E+01    7.908887416E+00    6.219732175E+00
    9.340000000E+02    7.422758341E+01    5.164566636E+01    5.697743297E+01    6.083866696E-01
    9.350000000E+02    7.381965518E+01    3.231917620E+01    2.884784698E+02    6.424331480E-14
    9.360000000E+02    3.143595457E+01    7.481127381E+01    3.971230268E+02    6.934944348E-25
    9.370000000E+02    7.507843375E+01    1.245782450E+01    8.184301108E+00    5.765824064E+00
    9.380000000E+02    7.377991676E+01    2.528625429E+01    2.969897270E+02    9.414097390E-15
    9.390000000E+02    5.504794121E+01    6.209082007E+01    3.041497469E+02    4.057617274E-15
    9.400000000E+02    9.127919078E+01    7.257875800E+01    1.761757135E+02    2.542481837E-06
    9.410000000E+02    5.562478900E+01    7.039631605E+01    3.191646576E+02    1.634431586E-16
    9.420000000E+02    5.300639868E+01    8.522116542E+01    2.074616909E+02    6.647082200E-08
    9.430000000E+02    8.298943937E+00    2.431405932E+01    9.310097247E+00    4.207134753E+00
    9.440000000E+02    6.355063915E+01    6.052444577E+01    3.333875179E+02    7.358718690E-18
    9.450000000E+02    3.564752936E+01    1.216413006E+01    2.404537678E+02    1.889092381E-10
    9.460000000E+02    8.647066355E+01    6.879108958E-01    3.415095806E+02    1.366450321E-20
    9.470000000E+02    9.496173859E+01    5.452808142E+01    1.362112522E+02    1.966868791E-04
    9.480000000E+02    3.611777425E+01    6.478539109E+01    3.690135956E+02    1.410944180E-21
    9.490000000E+02    3.488743901E+01    4.496134222E+01    2.709235668E+02    2.402089178E-12
    9.500000000E+02    8.953401446E+01    7.418470979E+01    3.232302427E+02    2.620317865E-17
    9.510000000E+02    9.718074203E+01    9.896091223E+01    2.152889729E+02    1.567813496E-10
    9.520000000E+02    3.855983615E+01    5.269007385E+00    2.566414356E+02    5.084859303E-12
    9.530000000E+02    8.529872298E+01    1.659187675E+01    2.443647146E+02    7.872283173E-11
    9.540000000E+02    1.631164700E+01    5.335497856E+01    7.332002372E+00    6.958183217E+00
    9.550000000E+02    1.660953276E+00    7.445196062E+00    1.230904341E+02    5.015705981E-05
    9.560000000E+02    7.901584506E+01    8.647329211E+01    2.536292076E+02    2.412266778E-11
    9.570000000E+02    7.076523304E+01    3.196440339E+01    3.236089945E+02    4.404537316E-17
    9.580000000E+02    5.940870643E+01    9.859381914E+01    3.676788568E+02    1.873512303E-22
    9.590000000E+02    6.721040234E-01    1.166917756E+01    3.849305391E+02    1.715724197E-25
    9.600000000E+02    3.352679610E+01    8.484485745E+01    2.218639612E+02    6.289429817E-09
    9.610000000E+02    1.473079175E+01    6.035578251E+01    2.784903765E+02    2.622117612E-13
    9.620000000E+02    6.842883825E+01    7.939339280E+01    1.855280757E+02    1.738808009E-06
    9.630000000E+02    2.566674948E+01    6.532312036E+01    3.806564331E+02    5.688104909E-23
    9.640000000E+02    1.642735004E+01    9.277705550E+01    2.829770803E+02    3.526906689E-14
    9.650000000E+02    2.526423335E+01    1.253692210E+01    3.801817894E+02    1.634625261E-23
    9.660000000E+02    4.143005610E+01    6.947981715E+01    4.678401053E+01    1.193871677E+00
    9.670000000E+02    4.060235620E+01    9.419324398E+01    4.334584475E+01    3.522147586E-01
    9.680000000E+02    3.227816224E+01    9.597181678E+01    2.920026064E+02    6.282388563E-15
    9.690000000E+02    4.397656918E+01    8.534156084E+01    1.156063676E+02    4.189425522E-03
    9.700000000E+02    4.675070941E+01    2.237906456E+01    2.389746189E+02    5.155546749E-10
    9.710000000E+02    8.650599122E+01    3.618366122E+01    2.003392696E+02    1.520843307E-07
    9.720000000E+02    8.557996750E+01    8.640304804E+01    3.546872377E+02    1.852283901E-20
    9.730000000E+02    3.057615757E+01    5.842646360E+01    3.884764671E+02    9.167269048E-24
    9.740000000E+02    1.466293186E+01    8.357890844E+01    7.984476686E+01    4.100982414E-02
    9.750000000E+02    6.029598117E+01    6.346293092E+01    3.062871456E+02    2.638594399E-15
    9.760000000E+02    9.405990690E+00    2.467944100E+00    3.751649380E+02    3.982870415E-24
